image,label,vietnamese_label,texts,symptoms,visual_analysis,leaf_area_ratio,background_ratio,lesion_area_ratio,annotation_confidence,metadata_quality,weather,humidity,temperature,severity,growth_stage,location,farmer_note
dataset/raw/Hispa/IMG_20190419_124822.jpg,Hispa,Sâu Hispa,Xuất hiện nhiều vùng bạc màu trên phiến lá. | Phiến lá bị sâu Hispa gây hại tạo thành các sọc trắng. | Lá có dấu hiệu bị sâu phá hoại nghiêm trọng. | Các sọc trắng dài do sâu ăn biểu hiện rõ trên lá.,sâu ăn biểu bì lá | lá bị cào xước | lá mất màu xanh | bề mặt lá hư hại,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá xuất hiện nhiều vệt trắng dọc theo chiều dài phiến lá do sâu Hispa. | Biểu hiện vết trắng rõ rệt trên bề mặt lá.,0.8705,0.1295,0.6164,0.92,high,hot,89,32,severe,booting,Soc Trang,Triệu chứng lan nhanh trên ruộng.
dataset/raw/Hispa/IMG_20190419_130307.jpg,Hispa,Sâu Hispa,Lá lúa xuất hiện nhiều vệt trắng do sâu ăn phá. | Lá có dấu hiệu bị sâu phá hoại nghiêm trọng. | Bề mặt lá xuất hiện các đường trắng kéo dài. | Các sọc trắng dài do sâu ăn biểu hiện rõ trên lá.,vết trắng trên lá | sâu ăn biểu bì lá | lá mất màu xanh | bề mặt lá hư hại,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá xuất hiện nhiều vệt trắng dọc theo chiều dài phiến lá do sâu Hispa. | Biểu hiện vết trắng rõ rệt trên bề mặt lá.,0.9544,0.0456,0.8006,0.92,high,sunny,95,32,severe,tillering,Dong Thap,Độ ẩm cao làm bệnh phát triển mạnh.
dataset/raw/Hispa/IMG_20190419_130318.jpg,Hispa,Sâu Hispa,Lá lúa xuất hiện nhiều vệt trắng do sâu ăn phá. | Lá có dấu hiệu bị sâu phá hoại nghiêm trọng. | Phiến lá bị sâu Hispa gây hại tạo thành các sọc trắng. | Các sọc trắng dài do sâu ăn biểu hiện rõ trên lá.,sâu ăn biểu bì lá | vết trắng trên lá | lá mất màu xanh | lá bị cào xước,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá xuất hiện nhiều vệt trắng dọc theo chiều dài phiến lá do sâu Hispa. | Biểu hiện vết trắng rõ rệt trên bề mặt lá.,0.9692,0.0308,0.6546,0.92,high,sunny,66,30,severe,booting,Hai Duong,Độ ẩm cao làm bệnh phát triển mạnh.
dataset/raw/Hispa/IMG_20190419_130332.jpg,Hispa,Sâu Hispa,"Lá có dấu hiệu bị sâu phá hoại nghiêm trọng. | Lá bị côn trùng ăn làm mất lớp biểu bì. | Lá lúa xuất hiện nhiều vệt trắng do sâu ăn phá. | Các sọc trắng dài do sâu ăn biểu hiện rõ trên lá. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",lá mất màu xanh | vết trắng trên lá | sâu ăn biểu bì lá | lá bị cào xước,Ảnh chụp cận cảnh một phần phiến lá. | Lá xuất hiện nhiều vệt trắng dọc theo chiều dài phiến lá do sâu Hispa. | Biểu hiện vết trắng rõ rệt trên bề mặt lá.,0.3236,0.6764,0.0977,0.92,high,sunny,62,34,severe,ripening,Long An,Triệu chứng lan nhanh trên ruộng.
dataset/raw/Hispa/IMG_20190419_130335.jpg,Hispa,Sâu Hispa,Lá có dấu hiệu bị sâu phá hoại nghiêm trọng. | Lá bị côn trùng ăn làm mất lớp biểu bì. | Lá lúa xuất hiện nhiều vệt trắng do sâu ăn phá. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Các sọc trắng dài do sâu ăn biểu hiện rõ trên lá.,sâu ăn biểu bì lá | bề mặt lá hư hại | lá mất màu xanh | vết trắng trên lá,Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá xuất hiện nhiều vệt trắng dọc theo chiều dài phiến lá do sâu Hispa. | Biểu hiện vết trắng rõ rệt trên bề mặt lá.,0.4724,0.5276,0.3174,0.92,high,sunny,94,31,severe,seedling,Dong Thap,Ruộng có dấu hiệu lây lan.
dataset/raw/Hispa/IMG_20190419_130343.jpg,Hispa,Sâu Hispa,Bề mặt lá xuất hiện các đường trắng kéo dài. | Phiến lá bị sâu Hispa gây hại tạo thành các sọc trắng. | Lá lúa xuất hiện nhiều vệt trắng do sâu ăn phá. | Các sọc trắng dài do sâu ăn biểu hiện rõ trên lá.,lá bị cào xước | sâu ăn biểu bì lá | vết trắng trên lá | lá mất màu xanh,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá xuất hiện nhiều vệt trắng dọc theo chiều dài phiến lá do sâu Hispa. | Biểu hiện vết trắng rõ rệt trên bề mặt lá.,0.7114,0.2886,0.2303,0.92,high,dry,90,24,severe,seedling,Thai Binh,Bệnh xuất hiện sau nhiều ngày ẩm ướt.
dataset/raw/Hispa/IMG_20190419_130353.jpg,Hispa,Sâu Hispa,Lá lúa xuất hiện nhiều vệt trắng do sâu ăn phá. | Xuất hiện nhiều vùng bạc màu trên phiến lá. | Bề mặt lá xuất hiện các đường trắng kéo dài. | Các sọc trắng dài do sâu ăn biểu hiện rõ trên lá.,vết trắng trên lá | sâu ăn biểu bì lá | lá mất màu xanh | lá bị cào xước,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá xuất hiện nhiều vệt trắng dọc theo chiều dài phiến lá do sâu Hispa. | Biểu hiện vết trắng rõ rệt trên bề mặt lá.,0.6083,0.3917,0.3127,0.92,high,dry,67,28,severe,tillering,Soc Trang,Nhiều lá xuất hiện triệu chứng tương tự.
dataset/raw/Hispa/IMG_20190419_131106.jpg,Hispa,Sâu Hispa,Lá có dấu hiệu bị sâu phá hoại nghiêm trọng. | Bề mặt lá xuất hiện các đường trắng kéo dài. | Xuất hiện nhiều vùng bạc màu trên phiến lá. | Các sọc trắng dài do sâu ăn biểu hiện rõ trên lá.,bề mặt lá hư hại | lá mất màu xanh | sâu ăn biểu bì lá | vết trắng trên lá,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá xuất hiện nhiều vệt trắng dọc theo chiều dài phiến lá do sâu Hispa. | Biểu hiện vết trắng rõ rệt trên bề mặt lá.,0.7434,0.2566,0.527,0.92,high,hot,83,23,severe,seedling,Nam Dinh,Cây sinh trưởng chậm hơn bình thường.
dataset/raw/Hispa/IMG_20190419_131420.jpg,Hispa,Sâu Hispa,Xuất hiện nhiều vùng bạc màu trên phiến lá. | Phiến lá bị sâu Hispa gây hại tạo thành các sọc trắng. | Lá bị côn trùng ăn làm mất lớp biểu bì. | Các sọc trắng dài do sâu ăn biểu hiện rõ trên lá.,lá mất màu xanh | lá bị cào xước | sâu ăn biểu bì lá | vết trắng trên lá,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá xuất hiện nhiều vệt trắng dọc theo chiều dài phiến lá do sâu Hispa. | Biểu hiện vết trắng rõ rệt trên bề mặt lá.,0.9962,0.0038,0.6104,0.92,high,sunny,85,27,severe,booting,An Giang,Triệu chứng lan nhanh trên ruộng.
dataset/raw/Hispa/IMG_20190419_131449.jpg,Hispa,Sâu Hispa,Lá bị côn trùng ăn làm mất lớp biểu bì. | Phiến lá bị sâu Hispa gây hại tạo thành các sọc trắng. | Bề mặt lá xuất hiện các đường trắng kéo dài. | Các sọc trắng dài do sâu ăn biểu hiện rõ trên lá.,lá bị cào xước | vết trắng trên lá | bề mặt lá hư hại | lá mất màu xanh,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá xuất hiện nhiều vệt trắng dọc theo chiều dài phiến lá do sâu Hispa. | Biểu hiện vết trắng rõ rệt trên bề mặt lá.,0.959,0.041,0.528,0.92,high,dry,67,33,severe,ripening,An Giang,Độ ẩm cao làm bệnh phát triển mạnh.
dataset/raw/Hispa/IMG_20190419_131458.jpg,Hispa,Sâu Hispa,Bề mặt lá xuất hiện các đường trắng kéo dài. | Lá bị côn trùng ăn làm mất lớp biểu bì. | Phiến lá bị sâu Hispa gây hại tạo thành các sọc trắng. | Các sọc trắng dài do sâu ăn biểu hiện rõ trên lá.,lá bị cào xước | vết trắng trên lá | bề mặt lá hư hại | lá mất màu xanh,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá xuất hiện nhiều vệt trắng dọc theo chiều dài phiến lá do sâu Hispa. | Biểu hiện vết trắng rõ rệt trên bề mặt lá.,0.897,0.103,0.6228,0.92,high,dry,88,30,severe,tillering,Thai Binh,Nhiều lá xuất hiện triệu chứng tương tự.
dataset/raw/Hispa/IMG_20190419_131503.jpg,Hispa,Sâu Hispa,Phiến lá bị sâu Hispa gây hại tạo thành các sọc trắng. | Bề mặt lá xuất hiện các đường trắng kéo dài. | Lá bị côn trùng ăn làm mất lớp biểu bì. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Các sọc trắng dài do sâu ăn biểu hiện rõ trên lá.,bề mặt lá hư hại | sâu ăn biểu bì lá | vết trắng trên lá | lá mất màu xanh,Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá xuất hiện nhiều vệt trắng dọc theo chiều dài phiến lá do sâu Hispa. | Biểu hiện vết trắng rõ rệt trên bề mặt lá.,0.7207,0.2793,0.5827,0.92,high,hot,78,35,severe,seedling,Hai Duong,Độ ẩm cao làm bệnh phát triển mạnh.
dataset/raw/Hispa/IMG_20190419_131606.jpg,Hispa,Sâu Hispa,Bề mặt lá xuất hiện các đường trắng kéo dài. | Lá lúa xuất hiện nhiều vệt trắng do sâu ăn phá. | Xuất hiện nhiều vùng bạc màu trên phiến lá. | Các sọc trắng dài do sâu ăn biểu hiện rõ trên lá.,lá mất màu xanh | lá bị cào xước | bề mặt lá hư hại | vết trắng trên lá,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá xuất hiện nhiều vệt trắng dọc theo chiều dài phiến lá do sâu Hispa. | Biểu hiện vết trắng rõ rệt trên bề mặt lá.,0.9972,0.0028,0.6277,0.92,high,sunny,91,28,severe,tillering,Long An,Bệnh xuất hiện sau nhiều ngày ẩm ướt.
dataset/raw/Hispa/IMG_20190419_133810.jpg,Hispa,Sâu Hispa,"Lá lúa xuất hiện nhiều vệt trắng do sâu ăn phá. | Xuất hiện nhiều vùng bạc màu trên phiến lá. | Lá bị côn trùng ăn làm mất lớp biểu bì. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",lá mất màu xanh | vết trắng trên lá | sâu ăn biểu bì lá | bề mặt lá hư hại,Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá có dấu hiệu tổn thương do sâu làm mất màu xanh và xuất hiện các vệt trắng.,0.3761,0.6239,0.0004,0.72,low,sunny,66,27,mild,tillering,Soc Trang,Ruộng có dấu hiệu lây lan.
dataset/raw/Hispa/IMG_20190419_134302.jpg,Hispa,Sâu Hispa,"Lá bị côn trùng ăn làm mất lớp biểu bì. | Xuất hiện nhiều vùng bạc màu trên phiến lá. | Lá có dấu hiệu bị sâu phá hoại nghiêm trọng. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",sâu ăn biểu bì lá | lá mất màu xanh | lá bị cào xước | bề mặt lá hư hại,Ảnh chụp cận cảnh một phần phiến lá. | Lá có dấu hiệu tổn thương do sâu làm mất màu xanh và xuất hiện các vệt trắng.,0.3314,0.6686,0.0001,0.72,low,dry,61,35,mild,booting,An Giang,Nhiều lá xuất hiện triệu chứng tương tự.
dataset/raw/Hispa/IMG_20190419_134304.jpg,Hispa,Sâu Hispa,"Bề mặt lá xuất hiện các đường trắng kéo dài. | Xuất hiện nhiều vùng bạc màu trên phiến lá. | Phiến lá bị sâu Hispa gây hại tạo thành các sọc trắng. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",sâu ăn biểu bì lá | vết trắng trên lá | lá mất màu xanh | lá bị cào xước,Ảnh chụp cận cảnh một phần phiến lá. | Lá có dấu hiệu tổn thương do sâu làm mất màu xanh và xuất hiện các vệt trắng.,0.1478,0.8522,0.0012,0.72,low,dry,95,30,mild,tillering,Thai Binh,Bệnh xuất hiện sau nhiều ngày ẩm ướt.
dataset/raw/Hispa/IMG_20190419_134311.jpg,Hispa,Sâu Hispa,"Lá có dấu hiệu bị sâu phá hoại nghiêm trọng. | Xuất hiện nhiều vùng bạc màu trên phiến lá. | Lá lúa xuất hiện nhiều vệt trắng do sâu ăn phá. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",vết trắng trên lá | lá mất màu xanh | lá bị cào xước | sâu ăn biểu bì lá,Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá có dấu hiệu tổn thương do sâu làm mất màu xanh và xuất hiện các vệt trắng.,0.1493,0.8507,0.0011,0.72,low,hot,65,34,mild,booting,Hai Duong,Độ ẩm cao làm bệnh phát triển mạnh.
dataset/raw/Hispa/IMG_20190419_134321.jpg,Hispa,Sâu Hispa,"Lá lúa xuất hiện nhiều vệt trắng do sâu ăn phá. | Lá bị côn trùng ăn làm mất lớp biểu bì. | Phiến lá bị sâu Hispa gây hại tạo thành các sọc trắng. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",lá bị cào xước | sâu ăn biểu bì lá | bề mặt lá hư hại | vết trắng trên lá,Ảnh chụp cận cảnh một phần phiến lá. | Lá có dấu hiệu tổn thương do sâu làm mất màu xanh và xuất hiện các vệt trắng.,0.3068,0.6932,0.0017,0.72,low,dry,74,26,mild,seedling,Thai Binh,Cây sinh trưởng chậm hơn bình thường.
dataset/raw/Hispa/IMG_20190419_134341.jpg,Hispa,Sâu Hispa,Lá lúa xuất hiện nhiều vệt trắng do sâu ăn phá. | Xuất hiện nhiều vùng bạc màu trên phiến lá. | Phiến lá bị sâu Hispa gây hại tạo thành các sọc trắng.,lá bị cào xước | sâu ăn biểu bì lá | vết trắng trên lá | bề mặt lá hư hại,Ảnh chụp cận cảnh một phần phiến lá. | Lá có dấu hiệu tổn thương do sâu làm mất màu xanh và xuất hiện các vệt trắng.,0.413,0.587,0.0001,0.72,low,sunny,68,30,mild,tillering,Soc Trang,Tình trạng bệnh tăng nhanh trong tuần qua.
dataset/raw/Hispa/IMG_20190419_134343.jpg,Hispa,Sâu Hispa,"Xuất hiện nhiều vùng bạc màu trên phiến lá. | Lá có dấu hiệu bị sâu phá hoại nghiêm trọng. | Bề mặt lá xuất hiện các đường trắng kéo dài. | Các sọc trắng dài do sâu ăn biểu hiện rõ trên lá. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",lá mất màu xanh | bề mặt lá hư hại | sâu ăn biểu bì lá | vết trắng trên lá,Ảnh chụp cận cảnh một phần phiến lá. | Lá xuất hiện nhiều vệt trắng dọc theo chiều dài phiến lá do sâu Hispa.,0.1912,0.8088,0.0138,0.84,medium,hot,63,35,mild,flowering,Can Tho,Tình trạng bệnh tăng nhanh trong tuần qua.
dataset/raw/Hispa/IMG_20190419_134502.jpg,Hispa,Sâu Hispa,Lá bị côn trùng ăn làm mất lớp biểu bì. | Lá lúa xuất hiện nhiều vệt trắng do sâu ăn phá. | Xuất hiện nhiều vùng bạc màu trên phiến lá.,sâu ăn biểu bì lá | lá mất màu xanh | vết trắng trên lá | bề mặt lá hư hại,Ảnh chụp cận cảnh một phần phiến lá. | Lá có dấu hiệu tổn thương do sâu làm mất màu xanh và xuất hiện các vệt trắng.,0.4232,0.5768,0.012,0.72,low,hot,63,27,mild,tillering,Hai Duong,Triệu chứng lan nhanh trên ruộng.
dataset/raw/Hispa/IMG_20190419_134503.jpg,Hispa,Sâu Hispa,Lá bị côn trùng ăn làm mất lớp biểu bì. | Lá lúa xuất hiện nhiều vệt trắng do sâu ăn phá. | Lá có dấu hiệu bị sâu phá hoại nghiêm trọng.,bề mặt lá hư hại | lá mất màu xanh | lá bị cào xước | sâu ăn biểu bì lá,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá có dấu hiệu tổn thương do sâu làm mất màu xanh và xuất hiện các vệt trắng.,0.7691,0.2309,0.0048,0.72,low,dry,93,33,mild,seedling,Nam Dinh,Bệnh xuất hiện sau nhiều ngày ẩm ướt.
dataset/raw/Hispa/IMG_20190419_134509.jpg,Hispa,Sâu Hispa,Bề mặt lá xuất hiện các đường trắng kéo dài. | Lá có dấu hiệu bị sâu phá hoại nghiêm trọng. | Lá bị côn trùng ăn làm mất lớp biểu bì.,lá mất màu xanh | lá bị cào xước | vết trắng trên lá | bề mặt lá hư hại,Ảnh chụp cận cảnh một phần phiến lá. | Lá có dấu hiệu tổn thương do sâu làm mất màu xanh và xuất hiện các vệt trắng.,0.4227,0.5773,0.0159,0.72,low,dry,72,35,mild,seedling,Hai Duong,Tình trạng bệnh tăng nhanh trong tuần qua.
dataset/raw/Hispa/IMG_20190419_134513.jpg,Hispa,Sâu Hispa,"Xuất hiện nhiều vùng bạc màu trên phiến lá. | Phiến lá bị sâu Hispa gây hại tạo thành các sọc trắng. | Lá lúa xuất hiện nhiều vệt trắng do sâu ăn phá. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",sâu ăn biểu bì lá | vết trắng trên lá | bề mặt lá hư hại | lá bị cào xước,Ảnh chụp cận cảnh một phần phiến lá. | Lá có dấu hiệu tổn thương do sâu làm mất màu xanh và xuất hiện các vệt trắng.,0.1481,0.8519,0.0037,0.72,low,hot,86,25,mild,flowering,Nam Dinh,Triệu chứng lan nhanh trên ruộng.
